Id,Name,Country,Latitude,Longitude,Government_Area,Market,Street,Suburb,Availability_30,Availability_365,Availability_60,Availability_90,Bathrooms,Bed_Type,Bedrooms,Beds,Number_Of_Reviews,Price,Property_Type,Review_Scores_Accuracy,Review_Scores_Checkin,Review_Scores_Cleanliness,Review_Scores_Communication,Review_Scores_Location,Review_Scores_Rating,Review_Scores_Value,Room_Type,Security_Deposit,Accommodates,Image
19044796,Habitación en Villa Olímpica,Spain,2.1966,41.39356,la Vila Olímpica del Poblenou,Barcelona,"Barcelona, Catalunya, Spain",Sant Martí,6,67,15,21,1,Real Bed,1,1,92,30,Apartment,10,10,10,10,10,98,9,Private room,0,2,https://a0.muscache.com/im/pictures/d3fffbd2-f578-4636-b84b-be1400e0f2aa.jpg?aki_policy=large
19049757,Liiiving in Porto | Foz Terrace Studio,Portugal,-8.67971,41.16195,"Aldoar, Foz do Douro e Nevogilde",Porto,"Porto, Porto, Portugal","Aldoar, Foz do Douro e Nevogilde",23,348,53,83,1,Real Bed,1,2,4,100,Apartment,10,9,10,10,10,95,9,Entire home/apt,150,3,https://a0.muscache.com/im/pictures/6405975b-4dfc-4c5d-994e-69ccc434d484.jpg?aki_policy=large
19050582,Clérigos Apartments - Apt. 4E for 2/3 Pax,Portugal,-8.61434,41.14511,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,"Porto, Porto, Portugal","Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",0,318,13,43,1,Real Bed,1,3,83,65,Loft,10,10,10,10,10,96,9,Entire home/apt,0,3,https://a0.muscache.com/im/pictures/3814db56-1a94-4277-8a12-c5c69a45c63e.jpg?aki_policy=large
19056339,Nautical Nest,United States,-157.74895,21.41743,Koolaupoko,Oahu,"Kailua, HI, United States",Oʻahu,3,263,12,22,1,Real Bed,1,2,54,120,House,10,10,10,10,10,99,10,Entire home/apt,0,4,https://a0.muscache.com/im/pictures/622a3334-7238-4adb-a7e9-aac5e28c6904.jpg?aki_policy=large
19057068,Conduit Rd Luxury Mid-Levels Apt,Hong Kong,114.14943,22.27814,Central & Western,Hong Kong,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western District,0,0,0,0,1,Real Bed,1,1,1,1499,Apartment,0,0,0,0,0,0,0,Entire home/apt,2000,3,https://a0.muscache.com/im/pictures/c7ff7792-d712-4e20-9dc9-f0adec70614a.jpg?aki_policy=large
19060682,Akin YellowHouse 2nd floor twin room good location,Turkey,28.94917,41.02957,Fatih,Istanbul,"Fatih, İstanbul, Turkey",Fatih,27,362,57,87,1,Real Bed,1,2,0,142,Apartment,0,0,0,0,0,0,0,Private room,0,2,https://a0.muscache.com/im/pictures/938ecb17-ebed-44de-96a8-0023b04ce93e.jpg?aki_policy=large
19061599,Stunning vintage room with AC (old town),Spain,2.18339,41.38499,"Sant Pere, Santa Caterina i la Ribera",Barcelona,"Barcelona, Catalunya, Spain",Ciutat Vella,5,306,17,32,1,Real Bed,1,1,202,65,Apartment,10,10,10,10,10,97,10,Private room,0,2,https://a0.muscache.com/im/pictures/48d6680b-acd5-4e40-9bab-19d37cd233af.jpg?aki_policy=large
19063118,JFK 10 & LGA 15 MINUTES AWAY A/C PRIVATE BEDROOM B,United States,-73.8252,40.69502,Richmond Hill,New York,"Queens, NY, United States",Richmond Hill,0,0,0,0,1,Real Bed,1,1,106,50,House,10,10,10,10,9,97,10,Private room,0,1,https://a0.muscache.com/im/pictures/9f0e7f45-8a53-4f32-b7d0-f480b350ab6e.jpg?aki_policy=large
19068240,"1BR condo, full kitchen, Lanai, value in Kapaa",United States,-159.32473,22.05532,Kapaa-Wailua,Kauai,"Kapaa, HI, United States",Kauaʻi,4,172,6,11,1,Real Bed,1,1,20,129,Condominium,10,10,9,10,10,92,9,Entire home/apt,0,2,https://a0.muscache.com/im/pictures/f3163292-f473-42a9-8c47-7c2ebdb7c39a.jpg?aki_policy=large
19070513,❤ of NYC | Walk + Transit Score 100 | King Bed,United States,-73.95811,40.77352,Upper East Side,New York,"New York, NY, United States",Manhattan,9,65,14,16,1,Real Bed,0,2,58,170,Apartment,10,10,10,10,10,97,10,Entire home/apt,200,3,https://a0.muscache.com/im/pictures/abedb85d-50ee-4a53-b65f-6d81f99b9228.jpg?aki_policy=large
1907162,A beach break AND a lake!,Australia,151.29793,-33.71992,Warringah,Sydney,"Narrabeen, NSW, Australia",Warringah,29,364,59,89,1,Real Bed,2,1,4,300,Apartment,10,9,7,10,9,85,8,Entire home/apt,200,4,https://a0.muscache.com/im/pictures/8591a1e3-1ece-4326-a687-2074b107cb24.jpg?aki_policy=large
19080306,Cozy basement with 2 bedrooms for 4 people in NDG,Canada,-73.6434,45.46425,Côte-des-Neiges-Notre-Dame-de-Grâce,Montreal,"Montréal, Québec, Canada",Notre-Dame-de-Grace,0,0,0,0,1,Real Bed,2,3,53,74,House,10,10,10,10,9,97,10,Entire home/apt,0,5,https://a0.muscache.com/im/pictures/aec50886-fbc5-4252-a96b-9163bca653c5.jpg?aki_policy=large
19083972,450sf entire place in Kennedy Town,Hong Kong,114.13009,22.28313,Central & Western,Hong Kong,"Hong Kong , Hong Kong Island, Hong Kong",Central & Western District,6,315,16,40,1,Real Bed,1,1,39,400,Apartment,10,10,9,10,10,94,9,Entire home/apt,0,2,https://a0.muscache.com/im/pictures/3c6aeaaf-b4b4-43a5-afaa-82a923d9d745.jpg?aki_policy=large
19086528,Condo familiale 4 chambres près du centre-ville !,Canada,-73.54923,45.52764,Ville-Marie,Montreal,"Montréal, Québec, Canada",Gay Village,23,83,53,83,1,Real Bed,4,4,14,170,Apartment,10,10,10,10,10,100,10,Entire home/apt,0,6,https://a0.muscache.com/im/pictures/f67fb8b2-a017-4207-bce1-d6f1e88cec4b.jpg?aki_policy=large
19094047,Family Espinho Porto Guesthouse - Silva.,Portugal,-8.64322,41.00946,Espinho,Porto,"Espinho, Aveiro, Portugal",Espinho,29,263,59,89,3,Real Bed,1,1,0,70,House,0,0,0,0,0,0,0,Private room,100,2,https://a0.muscache.com/im/pictures/81993dca-4dd2-4e59-a896-785f85dba2c3.jpg?aki_policy=large
19095535,MongkoK MTR:Family Hotel for 4 ppl,Hong Kong,114.16977,22.32245,Yau Tsim Mong,Hong Kong,"Hong Kong, Kowloon, Hong Kong",Mong Kok,21,160,51,81,1,Real Bed,1,2,28,447,Hotel,9,9,9,9,9,83,9,Private room,0,4,https://a0.muscache.com/im/pictures/4577218b-10c1-4bcd-9c06-f8e80dc03a38.jpg?aki_policy=large
19098733,Cozy Efficiency Studio on Best West Chelsea Block!,United States,-74.00559,40.74619,Chelsea,New York,"New York, NY, United States",Chelsea,5,339,35,65,1,Real Bed,0,1,1,149,Apartment,10,10,2,10,10,60,8,Entire home/apt,300,2,https://a0.muscache.com/im/pictures/6ae8872a-4d39-4c0a-8df0-7e26fadcc239.jpg?aki_policy=large
19100444,Wonderful double-room centrally located,Spain,2.17691,41.40525,la Sagrada Família,Barcelona,"Barcelona, Catalunya, Spain",La Sagrada Família,25,107,55,82,1,Real Bed,1,1,32,26,Apartment,9,10,10,10,10,94,10,Private room,100,2,https://a0.muscache.com/im/pictures/4e58d559-e890-4d16-8c91-7fe7015bf33a.jpg?aki_policy=large
19101306,[NEW] West Village Dream Home!,United States,-74.00258,40.73605,West Village,New York,"New York, NY, United States",West Village,18,203,29,50,1,Real Bed,2,4,37,325,Apartment,9,10,9,10,10,92,9,Entire home/apt,0,6,https://a0.muscache.com/im/pictures/2553fc68-be33-4ac0-9542-3e706d2558ea.jpg?aki_policy=large
1910291,"Fantastic Studio, Heart of Central",Hong Kong,114.15313,22.28091,Central & Western,Hong Kong,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western District,16,351,46,76,1,Real Bed,0,1,147,848,Apartment,10,10,10,10,10,94,10,Entire home/apt,1000,2,https://a0.muscache.com/im/pictures/26654922/55367886_original.jpg?aki_policy=large
19104230,Air conditioned townhouse with furnished room!!,United States,-158.07366,21.32452,Ewa,Oahu,"Kapolei, HI, United States",Makakilo/Kapolei/Honokai Hale,29,356,51,81,1,Real Bed,1,1,91,85,Townhouse,10,10,10,10,10,100,10,Private room,0,2,https://a0.muscache.com/im/pictures/fcd8ddc4-4d9e-452d-8141-b5581a08eded.jpg?aki_policy=large
19105533,"Bright, airy comfortable 1-bedroom apartment",Hong Kong,114.01098,22.30356,Islands,Hong Kong,"New Territories, New Territories, Hong Kong",Islands,9,344,39,69,1,Real Bed,1,2,5,801,Apartment,10,10,9,10,10,90,10,Entire home/apt,0,4,https://a0.muscache.com/im/pictures/0afafdd2-1553-4ece-a24c-12e0aa310f7d.jpg?aki_policy=large
191079,Single private room(Gray),Turkey,28.97604,41.02976,Beyoglu,Istanbul,"Istanbul, Istanbul Province, Turkey",Karaköy,0,262,0,0,1,Real Bed,1,1,20,63,Apartment,10,10,9,10,10,95,9,Private room,0,1,https://a0.muscache.com/im/pictures/1805455/f07e86fa_original.jpg?aki_policy=large
19113128,TPC - Ribeira Marchands d’Or Apartment,Portugal,-8.6137,41.14211,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,"Porto, Porto, Portugal","Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",30,362,60,90,1,Real Bed,1,2,77,60,Apartment,9,8,8,8,10,85,9,Entire home/apt,0,3,https://a0.muscache.com/im/pictures/0a85e98a-f9cb-4b85-84b9-952280213038.jpg?aki_policy=large
19117590,Ala Moana Hotel 1616 Studio City/Ocean View - 1K,United States,-157.83967,21.29116,Primary Urban Center,Oahu,"Honolulu, HI, United States",Honolulu,14,246,44,74,1,Real Bed,0,1,2,316,Apartment,8,7,10,10,10,90,5,Entire home/apt,0,2,https://a0.muscache.com/im/pictures/7c0558ce-f855-40d1-85ff-715cc1b9b6d0.jpg?aki_policy=large
1912695,Oceanfront penthouse with private pool in Copacabana!,Brazil,-43.18773343,-22.97674875,Copacabana,Rio De Janeiro,"Rio De Janeiro, Rj, Brazil",Copacabana,3,234,15,26,2,Real Bed,3,3,34,1250,Apartment,8,9,8,9,10,81,8,Entire home/apt,1689,6,https://a0.muscache.com/im/pictures/f28bd618-9cf5-44c9-8b60-838f0202d5c9.jpg?aki_policy=large
19134150,Huge Brooklyn Loft in the Heart of Williamsburg!,United States,-73.96253,40.71876,Williamsburg,New York,"Brooklyn, NY, United States",Brooklyn,0,0,0,0,1,Real Bed,2,3,1,250,Apartment,10,10,10,10,10,100,10,Entire home/apt,500,4,https://a0.muscache.com/im/pictures/05d6d667-b7d7-4234-ba54-8349c8a0a38e.jpg?aki_policy=large
19137059,The Porto Concierge -  Lodeiro Country House,Portugal,-8.44398,41.1222,Aguiar de Sousa,Porto,"Porto, Porto, Portugal",Aguiar de Sousa,30,164,60,90,4,Real Bed,5,7,10,300,House,7,8,7,8,9,82,8,Entire home/apt,0,12,https://a0.muscache.com/im/pictures/140f37f5-1698-490e-8f49-39af634ca022.jpg?aki_policy=large
19141928,Waikiki Residents,United States,-157.82722,21.28223,Primary Urban Center,Oahu,"Honolulu, HI, United States",Waikiki,8,9,9,9,1,Real Bed,1,1,1,95,Condominium,0,0,0,0,0,0,0,Entire home/apt,300,2,https://a0.muscache.com/im/pictures/b74228ac-ffa2-4260-b935-fb415704ad6d.jpg?aki_policy=large
19142002,Complete Kitchen Remodel in this 1bd/1ba garden view condo in South Kihei at the Kihei Akahi. D-208,United States,-156.44543,20.71513,Kihei-Makena,Maui,"KIHEI, HI, United States",Maui,2,197,4,34,1,Real Bed,1,1,2,239,Condominium,10,10,10,10,10,100,10,Entire home/apt,0,2,https://a0.muscache.com/im/pictures/1274275e-9950-45d6-8947-065d7a8ad49c.jpg?aki_policy=large
19142081,Maui Sunset large one bedroom condo sleeps 4. A-206,United States,-156.45645,20.75522,Kihei-Makena,Maui,"KIHEI, HI, United States",Maui,4,261,9,23,2,Real Bed,1,1,0,256,Condominium,0,0,0,0,0,0,0,Entire home/apt,0,4,https://a0.muscache.com/im/pictures/14f63df1-054c-45ad-9b7c-091a6b126a39.jpg?aki_policy=large
19149590,OPORTO Home Sweet Home,Portugal,-8.60957,41.15363,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,"Porto, Porto, Portugal","Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",28,357,58,83,1,Real Bed,1,1,24,65,Apartment,9,9,10,9,9,92,9,Entire home/apt,150,2,https://a0.muscache.com/im/pictures/133b6957-3e63-487b-8c7d-cd1f995ae532.jpg?aki_policy=large
1915001,Hawaii - West Oahu - 3-Bedroom Home,United States,-158.16608,21.40539,Waianae,Oahu,"Waianae, HI, United States",Oʻahu,0,33,0,0,2,Real Bed,3,3,122,168,House,10,10,10,10,9,97,10,Entire home/apt,0,6,https://a0.muscache.com/im/pictures/26764730/e54ec52c_original.jpg?aki_policy=large
19156662,Vintage House For Rent,Turkey,29.01154,41.04391,Besiktas,Istanbul,"Beşiktaş, İstanbul, Turkey",Beşiktaş,0,323,18,48,1,Real Bed,1,1,0,79,House,0,0,0,0,0,0,0,Entire home/apt,0,2,https://a0.muscache.com/im/pictures/43eab606-fb03-441e-8c06-22ff9e224e15.jpg?aki_policy=large
19158211,Baixa 24 - Room 3,Portugal,-8.5984,41.14957,Bonfim,Porto,"Porto, Porto, Portugal",Bonfim,12,119,12,12,1,Real Bed,1,2,91,34,Apartment,9,9,9,10,9,90,9,Private room,0,4,https://a0.muscache.com/im/pictures/c8d7181c-0cc2-46c8-8cbc-421a9f594e71.jpg?aki_policy=large
19160496,"Room in Duplex, 5 minutes from beach.",Portugal,-8.70197,41.19964,Matosinhos e Leça da Palmeira,Porto,"Leça da Palmeira, Porto, Portugal",Matosinhos e Leça da Palmeira,30,70,44,70,1,Real Bed,1,1,23,29,Condominium,10,10,10,10,10,98,10,Private room,0,2,https://a0.muscache.com/im/pictures/c7d77419-8e03-4055-b56f-d39f1a639507.jpg?aki_policy=large
19165058,Beautiful Apartment near Bondi Junction,Australia,151.24043,-33.88909,Woollahra,Sydney,"Woollahra, NSW, Australia",Woollahra,0,0,0,0,1,Real Bed,1,1,1,50,Apartment,8,4,8,6,8,80,8,Private room,0,2,https://a0.muscache.com/im/pictures/1a9a3dd9-55d3-41d8-8e86-eaec4505f025.jpg?aki_policy=large
19167153,"1 Bed 1Hall 1Bath &Kitchen ,14th floor Parramatta",Australia,151.00892,-33.81722,Parramatta,Sydney,"Parramatta, NSW, Australia",Parramatta,0,0,0,0,1,Real Bed,1,2,0,94,Apartment,0,0,0,0,0,0,0,Entire home/apt,200,2,https://a0.muscache.com/im/pictures/e84aa25b-cfbc-45d8-9472-bbead566fa90.jpg?aki_policy=large
19170546,Jolly Bolhão,Portugal,-8.60257,41.14851,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,"Porto, Porto, Portugal","Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",10,50,28,50,1,Real Bed,1,2,86,30,Apartment,10,10,10,10,10,94,9,Entire home/apt,0,4,https://a0.muscache.com/im/pictures/e092ad39-9009-4fdc-b95c-368b7977698c.jpg?aki_policy=large
19172215,Brand new Poble Sec design flat next to Montjuïc,Spain,2.16837,41.37295,el Poble Sec,Barcelona,"Barcelona, Cataluña, Spain",Sants-Montjuïc,0,250,0,0,1,Real Bed,2,2,4,15,Apartment,8,9,9,8,10,90,9,Entire home/apt,0,4,https://a0.muscache.com/im/pictures/297854ae-c949-4931-9adc-f03901fae714.jpg?aki_policy=large
19173256,Belo Apartamento no centro do Porto.,Portugal,-8.60355,41.15277,Bonfim,Porto,"Porto, Porto, Portugal",Bonfim,0,0,0,0,1,Real Bed,3,5,0,100,Apartment,0,0,0,0,0,0,0,Entire home/apt,0,6,https://a0.muscache.com/im/pictures/454b422d-652f-4329-a644-6efc10755547.jpg?aki_policy=large
19177584,Small & Cozy Bedroom,Portugal,-8.60907,41.13416,Santa Marinha e São Pedro da Afurada,Porto,"Vila Nova de Gaia, Porto, Portugal",Santa Marinha e São Pedro da Afurada,0,138,0,0,2,Real Bed,0,1,14,20,Apartment,10,10,10,10,10,89,8,Private room,0,2,https://a0.muscache.com/im/pictures/31bf795d-8bfe-4733-8832-45d32eb8ac2c.jpg?aki_policy=large
19178913,"Waipio Valley Nanea, Private Deck & Ocean Views",United States,-155.58451,20.11881,Hamakua,The Big Island,"Honokaa, HI, United States",Island of Hawaiʻi,13,340,43,71,1,Real Bed,1,1,50,155,Guest suite,10,10,10,10,10,99,10,Entire home/apt,0,2,https://a0.muscache.com/im/pictures/864f3e8a-44e5-4ca6-88e9-7f1ab130b245.jpg?aki_policy=large
19197922,1 Bed Apartment with oceans views near Manly,Australia,151.28567,-33.75922,Warringah,Sydney,"North Curl Curl, NSW, Australia",Warringah,4,339,34,64,1,Real Bed,1,2,8,129,Apartment,9,10,8,10,9,89,9,Entire home/apt,0,3,https://a0.muscache.com/im/pictures/818cffed-2576-4400-8f65-f33dc4fcb81d.jpg?aki_policy=large
19199353,Spacious 1 Bed in the heart of Manhattan,United States,-74.00122,40.73,Greenwich Village,New York,"New York, NY, United States",Manhattan,2,8,8,8,1,Real Bed,1,2,11,196,Apartment,9,9,9,9,10,85,9,Entire home/apt,0,4,https://a0.muscache.com/im/pictures/d28765a7-ff93-4b36-adb5-86bdf0263245.jpg?aki_policy=large
1920293,Pacific Shores-Ocean View Top Floor-A/C All Rooms,United States,-156.44795,20.72371,Kihei-Makena,Maui,"Kihei, HI, United States",Maui,0,0,0,0,2,Real Bed,2,2,102,194,Apartment,10,10,10,10,10,99,10,Entire home/apt,200,6,https://a0.muscache.com/im/pictures/26680958/94a5b63d_original.jpg?aki_policy=large
19213844,Cozy and convenient home near Time Square HK,Hong Kong,114.18369,22.27966,Wan Chai,Hong Kong,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai District,6,139,19,49,1,Real Bed,3,6,47,1499,Apartment,9,9,9,9,10,89,9,Entire home/apt,1000,8,https://a0.muscache.com/im/pictures/f9133661-1def-4094-8f9d-1ca37fa425d6.jpg?aki_policy=large
19217460,MP Room for 2 persons bunk bed in shared apartment,Spain,2.14387,41.38765,la Nova Esquerra de l'Eixample,Barcelona,"Barcelona, Catalunya, Spain",Eixample,27,87,57,87,1,Real Bed,1,1,13,32,Apartment,9,9,8,9,8,77,9,Private room,0,3,https://a0.muscache.com/im/pictures/c741d004-4eab-44ae-9224-33269b33a3a9.jpg?aki_policy=large
19220115,"Downtown Penthouse, 2 Bedrooms 2 bathrooms",Canada,-73.58038,45.49287,Ville-Marie,Montreal,"Montréal, Québec, Canada",Downtown Montreal,0,0,0,0,2,Real Bed,2,2,40,83,Apartment,10,10,10,10,10,96,10,Entire home/apt,150,4,https://a0.muscache.com/im/pictures/a610d4d6-7f5f-4b36-b815-16ab2aaf0a48.jpg?aki_policy=large
19220298,Private Room in tranquil Mongkok apartment,Hong Kong,114.17198,22.31578,Yau Tsim Mong,Hong Kong,"Hong Kong, Kowloon, Hong Kong",Mong Kok,0,0,0,0,1,Real Bed,1,1,23,353,Apartment,10,10,10,10,10,99,10,Private room,0,2,https://a0.muscache.com/im/pictures/d4082c52-c4bc-4960-ae15-d714d01bc431.jpg?aki_policy=large
19221893,VayCay with Southern Comfort and the Aloha Spirit,United States,-158.02927,21.40389,Central Oahu,Oahu,"Waipahu, HI, United States",Waipahu,4,154,34,64,2,Real Bed,4,6,11,280,House,8,9,9,9,9,80,9,Entire home/apt,300,8,https://a0.muscache.com/im/pictures/636a1b1c-76cf-407b-8212-c253da167b82.jpg?aki_policy=large
19235160,Private room with a Sea view House. Old city area,Turkey,28.97244,41.00549,Fatih,Istanbul,"Fatih, İstanbul, Turkey",Sultanahmet,0,0,0,0,1,Real Bed,1,2,0,121,Apartment,0,0,0,0,0,0,0,Private room,0,1,https://a0.muscache.com/im/pictures/27f4a92e-7610-4302-9cc3-544b065f1a68.jpg?aki_policy=large
19238057,SYDNEY! Great Stay For Holiday,Australia,151.03201,-33.95576,Bankstown,Sydney,"Padstow, NSW, Australia",Padstow,23,127,53,83,0,Real Bed,1,1,45,43,House,9,10,9,10,9,93,10,Private room,0,2,https://a0.muscache.com/im/pictures/aea49aae-cf69-4a86-92d4-17b2985b8fc1.jpg?aki_policy=large
19241544,Kolea Resort at Waikoloa Beach,United States,-155.88843,19.91954,South Kohala,The Big Island,"Waikoloa Village, HI, United States",Island of Hawaiʻi,3,169,6,17,3,Real Bed,3,5,6,500,Condominium,10,10,9,10,10,100,10,Entire home/apt,0,9,https://a0.muscache.com/im/pictures/30613f8e-274b-4ec3-b0cf-3bd145e44d34.jpg?aki_policy=large
19244141,we hospitable.we want to learn englsh.mywife and i,Turkey,28.93684,41.00474,Fatih,Istanbul,"Fatih, İstanbul, Turkey",Fatih,30,365,60,90,1,Real Bed,1,1,4,26,Apartment,9,10,10,9,9,87,10,Private room,0,1,https://a0.muscache.com/im/pictures/ddb396cc-75ce-4589-bb16-d56faf34aedb.jpg?aki_policy=large
19246639,Pedro Cem Apartment With Free Parking and Terrace.,Portugal,-8.62506,41.15087,Lordelo do Ouro e Massarelos,Porto,"Porto, Porto, Portugal",Lordelo do Ouro e Massarelos,12,111,29,39,1,Real Bed,2,5,96,65,Apartment,10,10,10,10,9,94,9,Entire home/apt,500,6,https://a0.muscache.com/im/pictures/661f6a4b-db41-42b3-9b0f-a377ae5ec066.jpg?aki_policy=large
19249207,46E Tanford Western Style 2 bedroom apartment,Hong Kong,113.9522,22.29421,Islands,Hong Kong,"Hong Kong, New Territories, Hong Kong",Islands,23,358,53,83,1,Real Bed,2,2,0,848,Apartment,0,0,0,0,0,0,0,Entire home/apt,8000,4,https://a0.muscache.com/im/pictures/b7daa2f2-a83a-4e34-9a13-03e427526205.jpg?aki_policy=large
1925045,Perfect Apartment 4-6 persons,Brazil,-43.18810143,-22.95195417,Botafogo,Rio De Janeiro,"Rio de Janeiro, Rio de Janeiro, Brazil",Botafogo,23,358,53,83,3,Real Bed,2,5,13,850,Condominium,10,10,10,10,10,98,10,Entire home/apt,600,6,https://a0.muscache.com/im/pictures/26940205/1b6d524e_original.jpg?aki_policy=large
19253090,Family Outdoor Hammock Camping Cabana,United States,-155.10658,19.86094,South Hilo,The Big Island,"Pepeekeo, HI, United States",Island of Hawaiʻi,10,316,35,57,2,Real Bed,1,3,4,68,Hut,10,9,10,9,10,95,9,Private room,0,3,https://a0.muscache.com/im/pictures/2a197782-678a-45e9-97c1-79564e8a9996.jpg?aki_policy=large
19254909,Newly renovated cosy apartment with parking,Australia,151.24847,-33.90849,Randwick,Sydney,"Randwick, NSW, Australia",Randwick,5,297,35,65,1,Real Bed,1,1,9,115,Apartment,9,10,9,10,9,83,9,Entire home/apt,500,2,https://a0.muscache.com/im/pictures/85e93238-e0a4-48eb-b80a-b49b17c5b56b.jpg?aki_policy=large
1925519,Sublet: $490/Wk,United States,-73.98986,40.7193,Lower East Side,New York,"New York, NY, United States",Lower East Side,0,0,0,0,1,Real Bed,1,1,1,80,Apartment,6,6,2,6,10,20,6,Private room,0,1,https://a0.muscache.com/im/pictures/56208898-6587-4d53-9e8e-bc0be99e6555.jpg?aki_policy=large
19259702,Metro Vilar Suites Vilar do Pinheiro,Portugal,-8.67803,41.26997,Vilar de Pinheiro,Porto,"Vilar de Pinheiro, Porto, Portugal",Vilar de Pinheiro,30,365,60,90,1,Real Bed,1,4,0,85,House,0,0,0,0,0,0,0,Private room,0,5,https://a0.muscache.com/im/pictures/6c6d3376-d1cd-4340-9715-c61812953d46.jpg?aki_policy=large
19265750,Cute North Shore Studio,United States,-159.47602,22.22189,North Shore Kauai,Kauai,"Princeville, HI, United States",Kauaʻi,2,29,6,11,1,Real Bed,0,1,50,100,Condominium,9,10,10,10,10,92,9,Entire home/apt,0,2,https://a0.muscache.com/im/pictures/f7e6fc36-022e-4504-a1c7-d905d488b714.jpg?aki_policy=large
19270950,Family Apartment B - Winter Special Discount,Australia,151.21095,-33.90617,Sydney,Sydney,"Zetland, NSW, Australia",Zetland,17,83,42,42,1,Real Bed,1,2,35,168,Apartment,9,9,10,9,9,89,9,Entire home/apt,200,4,https://a0.muscache.com/im/pictures/1b867f1a-51a1-4512-a042-bfe2abdb247e.jpg?aki_policy=large
19271040,Modern Beautiful Bedford Stuyvesant Brownstone,United States,-73.93997,40.6861,Bedford-Stuyvesant,New York,"Brooklyn, NY, United States",Brooklyn,11,99,18,23,1,Real Bed,1,3,125,60,Apartment,10,10,10,10,10,96,10,Entire home/apt,0,6,https://a0.muscache.com/im/pictures/1968155c-ea9e-4c46-bd0c-01e8c969ef98.jpg?aki_policy=large
19273862,Beau et grand appartement près de TOUT !,Canada,-73.57117,45.46199,Verdun,Montreal,"Montréal, Québec, Canada",Verdun,0,0,0,0,2,Real Bed,3,4,7,81,Apartment,10,10,9,10,10,86,10,Entire home/apt,0,6,https://a0.muscache.com/im/pictures/c3d24e94-ea1b-461a-a295-150fe7170741.jpg?aki_policy=large
19280475,Worm modern and comfy place in the heart of Sydney,Australia,151.19946,-33.914,Sydney,Sydney,"Beaconsfield, NSW, Australia",Beaconsfield,0,0,0,0,1,Real Bed,1,1,0,999,Apartment,0,0,0,0,0,0,0,Private room,0,2,https://a0.muscache.com/im/pictures/39f0544f-d274-41db-bfef-febcae2aaa2b.jpg?aki_policy=large
